,Energy to electrolyzer (kWh),Energy from grid (kWh),Energy from renewables (kWh),Total energy (kWh),energy_from_the_grid_old,energy_to_electrolyzer_old,total_energy_old,Hydrogen Hourly production (kg)
6770,459413.38412823447,459413.38412823447,0.0,459413.38412823447,480000.0,480000.0,459413.38412823447,8366.316447324267
6771,459414.145069164,459414.145069164,0.0,459414.145069164,480000.0,480000.0,459414.145069164,8366.316447324267
6772,459414.9060100933,459414.9060100933,0.0,459414.9060100933,480000.0,480000.0,459414.9060100933,8366.316447324267
6773,459415.66695102275,459415.66695102275,0.0,459415.66695102275,480000.0,480000.0,459415.66695102275,8366.316447324267
6774,459416.42789195216,459416.42789195216,0.0,459416.42789195216,480000.0,480000.0,459416.42789195216,8366.316447324267
6775,459417.1888328815,459417.1888328815,0.0,459417.1888328815,480000.0,480000.0,459417.1888328815,8366.316447324267
6776,459417.9497738109,459417.9497738109,0.0,459417.9497738109,480000.0,480000.0,459417.9497738109,8366.316447324267
6777,459418.7107147403,459418.7107147403,0.0,459418.7107147403,480000.0,480000.0,459418.7107147403,8366.316447324267
6778,459419.4716556697,459419.4716556697,0.0,459419.4716556697,480000.0,480000.0,459419.4716556697,8366.316447324267
6779,459420.23259659915,459420.23259659915,0.0,459420.23259659915,480000.0,480000.0,459420.23259659915,8366.316447324267
6780,459420.9935375285,459420.9935375285,0.0,459420.9935375285,480000.0,480000.0,459420.9935375285,8366.316447324267
6781,459421.75447845797,459421.75447845797,0.0,459421.75447845797,480000.0,480000.0,459421.75447845797,8366.316447324267
6782,459422.5154193873,459422.5154193873,0.0,459422.5154193873,480000.0,480000.0,459422.5154193873,8366.316447324267
6783,459423.2763603167,459423.2763603167,0.0,459423.2763603167,480000.0,480000.0,459423.2763603167,8366.316447324267
6784,459424.03730124625,459424.03730124625,0.0,459424.03730124625,480000.0,480000.0,459424.03730124625,8366.316447324267
6785,459424.7982421755,459424.7982421755,0.0,459424.7982421755,480000.0,480000.0,459424.7982421755,8366.316447324267
6786,459425.559183105,459425.559183105,0.0,459425.559183105,480000.0,480000.0,459425.559183105,8366.316447324267
6787,459426.32012403436,459426.32012403436,0.0,459426.32012403436,480000.0,480000.0,459426.32012403436,8366.316447324267
6788,459427.0810649637,459427.0810649637,0.0,459427.0810649637,480000.0,480000.0,459427.0810649637,8366.316447324267
6789,459427.8420058932,459427.8420058932,0.0,459427.8420058932,480000.0,480000.0,459427.8420058932,8366.316447324267
6790,459428.60294682253,459428.60294682253,0.0,459428.60294682253,480000.0,480000.0,459428.60294682253,8366.316447324267
6791,459429.3638877519,459429.3638877519,0.0,459429.3638877519,480000.0,480000.0,459429.3638877519,8366.316447324267
6792,459430.12482868135,459430.12482868135,0.0,459430.12482868135,480000.0,480000.0,459430.12482868135,8366.316447324267
6793,459430.88576961076,459430.88576961076,0.0,459430.88576961076,480000.0,480000.0,459430.88576961076,8366.316447324267
6794,459431.64671054017,459431.64671054017,0.0,459431.64671054017,480000.0,480000.0,459431.64671054017,8366.316447324267
6795,459432.4076514696,459432.4076514696,0.0,459432.4076514696,480000.0,480000.0,459432.4076514696,8366.316447324267
6796,459433.168592399,459433.168592399,0.0,459433.168592399,480000.0,480000.0,459433.168592399,8366.316447324267
6797,459433.9295333284,459433.9295333284,0.0,459433.9295333284,480000.0,480000.0,459433.9295333284,8366.316447324267
6798,459434.6904742578,459434.6904742578,0.0,459434.6904742578,480000.0,480000.0,459434.6904742578,8366.316447324267
6799,459435.4514151873,459435.4514151873,0.0,459435.4514151873,480000.0,480000.0,459435.4514151873,8366.316447324267
6800,459436.21235611656,459436.21235611656,0.0,459436.21235611656,480000.0,480000.0,459436.21235611656,8366.316447324267
6801,459436.973297046,459436.973297046,0.0,459436.973297046,480000.0,480000.0,459436.973297046,8366.316447324267
6802,459437.73423797544,459437.73423797544,0.0,459437.73423797544,480000.0,480000.0,459437.73423797544,8366.316447324267
6803,459438.49517890473,459438.49517890473,0.0,459438.49517890473,480000.0,480000.0,459438.49517890473,8366.316447324267
6804,459439.25611983414,459439.25611983414,0.0,459439.25611983414,480000.0,480000.0,459439.25611983414,8366.316447324267
6805,459440.0170607636,459440.0170607636,0.0,459440.0170607636,480000.0,480000.0,459440.0170607636,8366.316447324267
6806,459440.77800169296,459440.77800169296,0.0,459440.77800169296,480000.0,480000.0,459440.77800169296,8366.316447324267
6807,459441.53894262237,459441.53894262237,0.0,459441.53894262237,480000.0,480000.0,459441.53894262237,8366.316447324267
6808,459442.2998835518,459442.2998835518,0.0,459442.2998835518,480000.0,480000.0,459442.2998835518,8366.316447324267
6809,459443.0608244812,459443.0608244812,0.0,459443.0608244812,480000.0,480000.0,459443.0608244812,8366.316447324267
6810,459443.82176541066,459443.82176541066,0.0,459443.82176541066,480000.0,480000.0,459443.82176541066,8366.316447324267
6811,459444.58270634006,459444.58270634006,0.0,459444.58270634006,480000.0,480000.0,459444.58270634006,8366.316447324267
6812,459445.34364726936,459445.34364726936,0.0,459445.34364726936,480000.0,480000.0,459445.34364726936,8366.316447324267
6813,459446.1045881988,459446.1045881988,0.0,459446.1045881988,480000.0,480000.0,459446.1045881988,8366.316447324267
6814,459446.86552912823,459446.86552912823,0.0,459446.86552912823,480000.0,480000.0,459446.86552912823,8366.316447324267
6815,459447.62647005764,459447.62647005764,0.0,459447.62647005764,480000.0,480000.0,459447.62647005764,8366.316447324267
6816,459448.387410987,459448.387410987,0.0,459448.387410987,480000.0,480000.0,459448.387410987,8366.316447324267
6817,459449.14835191634,459449.14835191634,0.0,459449.14835191634,480000.0,480000.0,459449.14835191634,8366.316447324267
6818,459449.9092928458,459449.9092928458,0.0,459449.9092928458,480000.0,480000.0,459449.9092928458,8366.316447324267
6819,459450.6702337752,459450.6702337752,0.0,459450.6702337752,480000.0,480000.0,459450.6702337752,8366.316447324267
6820,459451.43117470463,459451.43117470463,0.0,459451.43117470463,480000.0,480000.0,459451.43117470463,8366.316447324267
6821,459452.192115634,459452.192115634,0.0,459452.192115634,480000.0,480000.0,459452.192115634,8366.316447324267
6822,459452.9530565634,459452.9530565634,0.0,459452.9530565634,480000.0,480000.0,459452.9530565634,8366.316447324267
6823,459453.7139974929,459453.7139974929,0.0,459453.7139974929,480000.0,480000.0,459453.7139974929,8366.316447324267
6824,459454.47493842227,459454.47493842227,0.0,459454.47493842227,480000.0,480000.0,459454.47493842227,8366.316447324267
6825,459455.2358793516,459455.2358793516,0.0,459455.2358793516,480000.0,480000.0,459455.2358793516,8366.316447324267
6826,459455.9968202811,459455.9968202811,0.0,459455.9968202811,480000.0,480000.0,459455.9968202811,8366.316447324267
6827,459456.7577612104,459456.7577612104,0.0,459456.7577612104,480000.0,480000.0,459456.7577612104,8366.316447324267
6828,459457.5187021399,459457.5187021399,0.0,459457.5187021399,480000.0,480000.0,459457.5187021399,8366.316447324267
6829,459458.2796430693,459458.2796430693,0.0,459458.2796430693,480000.0,480000.0,459458.2796430693,8366.316447324267
6830,459459.04058399855,459459.04058399855,0.0,459459.04058399855,480000.0,480000.0,459459.04058399855,8366.316447324267
6831,459459.8015249281,459459.8015249281,0.0,459459.8015249281,480000.0,480000.0,459459.8015249281,8366.316447324267
6832,459460.5624658574,459460.5624658574,0.0,459460.5624658574,480000.0,480000.0,459460.5624658574,8366.316447324267
6833,459461.3234067869,459461.3234067869,0.0,459461.3234067869,480000.0,480000.0,459461.3234067869,8366.316447324267
6834,459462.0843477162,459462.0843477162,0.0,459462.0843477162,480000.0,480000.0,459462.0843477162,8366.316447324267
6835,459462.8452886456,459462.8452886456,0.0,459462.8452886456,480000.0,480000.0,459462.8452886456,8366.316447324267
6836,459463.6062295751,459463.6062295751,0.0,459463.6062295751,480000.0,480000.0,459463.6062295751,8366.316447324267
6837,459464.36717050447,459464.36717050447,0.0,459464.36717050447,480000.0,480000.0,459464.36717050447,8366.316447324267
6838,459465.1281114339,459465.1281114339,0.0,459465.1281114339,480000.0,480000.0,459465.1281114339,8366.316447324267
6839,459465.8890523632,459465.8890523632,0.0,459465.8890523632,480000.0,480000.0,459465.8890523632,8366.316447324267
6840,459466.64999329264,459466.64999329264,0.0,459466.64999329264,480000.0,480000.0,459466.64999329264,8366.316447324267
6841,459467.41093422216,459467.41093422216,0.0,459467.41093422216,480000.0,480000.0,459467.41093422216,8366.316447324267
6842,459468.17187515146,459468.17187515146,0.0,459468.17187515146,480000.0,480000.0,459468.17187515146,8366.316447324267
6843,459468.93281608087,459468.93281608087,0.0,459468.93281608087,480000.0,480000.0,459468.93281608087,8366.316447324267
6844,459469.6937570103,459469.6937570103,0.0,459469.6937570103,480000.0,480000.0,459469.6937570103,8366.316447324267
6845,459470.4546979396,459470.4546979396,0.0,459470.4546979396,480000.0,480000.0,459470.4546979396,8366.316447324267
6846,459471.21563886915,459471.21563886915,0.0,459471.21563886915,480000.0,480000.0,459471.21563886915,8366.316447324267
6847,459471.97657979844,459471.97657979844,0.0,459471.97657979844,480000.0,480000.0,459471.97657979844,8366.316447324267
6848,459472.7375207278,459472.7375207278,0.0,459472.7375207278,480000.0,480000.0,459472.7375207278,8366.316447324267
6849,459473.4984616573,459473.4984616573,0.0,459473.4984616573,480000.0,480000.0,459473.4984616573,8366.316447324267
6850,459474.25940258673,459474.25940258673,0.0,459474.25940258673,480000.0,480000.0,459474.25940258673,8366.316447324267
6851,459475.0203435161,459475.0203435161,0.0,459475.0203435161,480000.0,480000.0,459475.0203435161,8366.316447324267
6852,459475.7812844455,459475.7812844455,0.0,459475.7812844455,480000.0,480000.0,459475.7812844455,8366.316447324267
6853,459476.5422253749,459476.5422253749,0.0,459476.5422253749,480000.0,480000.0,459476.5422253749,8366.316447324267
6854,459477.3031663043,459477.3031663043,0.0,459477.3031663043,480000.0,480000.0,459477.3031663043,8366.316447324267
6855,459478.0641072337,459478.0641072337,0.0,459478.0641072337,480000.0,480000.0,459478.0641072337,8366.316447324267
6856,459478.8250481631,459478.8250481631,0.0,459478.8250481631,480000.0,480000.0,459478.8250481631,8366.316447324267
6857,459479.5859890925,459479.5859890925,0.0,459479.5859890925,480000.0,480000.0,459479.5859890925,8366.316447324267
6858,459480.3469300219,459480.3469300219,0.0,459480.3469300219,480000.0,480000.0,459480.3469300219,8366.316447324267
6859,459481.10787095135,459481.10787095135,0.0,459481.10787095135,480000.0,480000.0,459481.10787095135,8366.316447324267
6860,459481.8688118807,459481.8688118807,0.0,459481.8688118807,480000.0,480000.0,459481.8688118807,8366.316447324267
6861,459482.62975281005,459482.62975281005,0.0,459482.62975281005,480000.0,480000.0,459482.62975281005,8366.316447324267
6862,459483.3906937395,459483.3906937395,0.0,459483.3906937395,480000.0,480000.0,459483.3906937395,8366.316447324267
6863,459484.15163466893,459484.15163466893,0.0,459484.15163466893,480000.0,480000.0,459484.15163466893,8366.316447324267
6864,459484.9125755983,459484.9125755983,0.0,459484.9125755983,480000.0,480000.0,459484.9125755983,8366.316447324267
6865,459485.6735165277,459485.6735165277,0.0,459485.6735165277,480000.0,480000.0,459485.6735165277,8366.316447324267
6866,459486.4344574571,459486.4344574571,0.0,459486.4344574571,480000.0,480000.0,459486.4344574571,8366.316447324267
6867,459487.19539838657,459487.19539838657,0.0,459487.19539838657,480000.0,480000.0,459487.19539838657,8366.316447324267
6868,459487.956339316,459487.956339316,0.0,459487.956339316,480000.0,480000.0,459487.956339316,8366.316447324267
6869,459488.71728024527,459488.71728024527,0.0,459488.71728024527,480000.0,480000.0,459488.71728024527,8366.316447324267
6870,459489.47822117474,459489.47822117474,0.0,459489.47822117474,480000.0,480000.0,459489.47822117474,8366.316447324267
6871,459490.2391621041,459490.2391621041,0.0,459490.2391621041,480000.0,480000.0,459490.2391621041,8366.316447324267
6872,459491.00010303344,459491.00010303344,0.0,459491.00010303344,480000.0,480000.0,459491.00010303344,8366.316447324267
6873,459491.76104396296,459491.76104396296,0.0,459491.76104396296,480000.0,480000.0,459491.76104396296,8366.316447324267
6874,459492.5219848922,459492.5219848922,0.0,459492.5219848922,480000.0,480000.0,459492.5219848922,8366.316447324267
6875,459493.2829258217,459493.2829258217,0.0,459493.2829258217,480000.0,480000.0,459493.2829258217,8366.316447324267
6876,459494.04386675113,459494.04386675113,0.0,459494.04386675113,480000.0,480000.0,459494.04386675113,8366.316447324267
6877,459494.8048076805,459494.8048076805,0.0,459494.8048076805,480000.0,480000.0,459494.8048076805,8366.316447324267
6878,459495.56574860995,459495.56574860995,0.0,459495.56574860995,480000.0,480000.0,459495.56574860995,8366.316447324267
6879,459496.3266895393,459496.3266895393,0.0,459496.3266895393,480000.0,480000.0,459496.3266895393,8366.316447324267
6880,459497.08763046877,459497.08763046877,0.0,459497.08763046877,480000.0,480000.0,459497.08763046877,8366.316447324267
6881,459497.8485713982,459497.8485713982,0.0,459497.8485713982,480000.0,480000.0,459497.8485713982,8366.316447324267
6882,459498.60951232753,459498.60951232753,0.0,459498.60951232753,480000.0,480000.0,459498.60951232753,8366.316447324267
6883,459499.37045325694,459499.37045325694,0.0,459499.37045325694,480000.0,480000.0,459499.37045325694,8366.316447324267
6884,459500.1313941863,459500.1313941863,0.0,459500.1313941863,480000.0,480000.0,459500.1313941863,8366.316447324267
6885,459500.8923351157,459500.8923351157,0.0,459500.8923351157,480000.0,480000.0,459500.8923351157,8366.316447324267
6886,459501.65327604517,459501.65327604517,0.0,459501.65327604517,480000.0,480000.0,459501.65327604517,8366.316447324267
6887,459502.4142169745,459502.4142169745,0.0,459502.4142169745,480000.0,480000.0,459502.4142169745,8366.316447324267
6888,459503.175157904,459503.175157904,0.0,459503.175157904,480000.0,480000.0,459503.175157904,8366.316447324267
6889,459503.93609883334,459503.93609883334,0.0,459503.93609883334,480000.0,480000.0,459503.93609883334,8366.316447324267
6890,459504.69703976274,459504.69703976274,0.0,459504.69703976274,480000.0,480000.0,459504.69703976274,8366.316447324267
6891,459505.45798069227,459505.45798069227,0.0,459505.45798069227,480000.0,480000.0,459505.45798069227,8366.316447324267
6892,459506.2189216215,459506.2189216215,0.0,459506.2189216215,480000.0,480000.0,459506.2189216215,8366.316447324267
6893,459506.97986255103,459506.97986255103,0.0,459506.97986255103,480000.0,480000.0,459506.97986255103,8366.316447324267
6894,459507.7408034804,459507.7408034804,0.0,459507.7408034804,480000.0,480000.0,459507.7408034804,8366.316447324267
6895,459508.50174440973,459508.50174440973,0.0,459508.50174440973,480000.0,480000.0,459508.50174440973,8366.316447324267
6896,459509.26268533914,459509.26268533914,0.0,459509.26268533914,480000.0,480000.0,459509.26268533914,8366.316447324267
6897,459510.02362626855,459510.02362626855,0.0,459510.02362626855,480000.0,480000.0,459510.02362626855,8366.316447324267
6898,459510.7845671979,459510.7845671979,0.0,459510.7845671979,480000.0,480000.0,459510.7845671979,8366.316447324267
6899,459511.54550812737,459511.54550812737,0.0,459511.54550812737,480000.0,480000.0,459511.54550812737,8366.316447324267
6900,459512.3064490568,459512.3064490568,0.0,459512.3064490568,480000.0,480000.0,459512.3064490568,8366.316447324267
6901,459513.0673899861,459513.0673899861,0.0,459513.0673899861,480000.0,480000.0,459513.0673899861,8366.316447324267
6902,459513.82833091554,459513.82833091554,0.0,459513.82833091554,480000.0,480000.0,459513.82833091554,8366.316447324267
6903,459514.589271845,459514.589271845,0.0,459514.589271845,480000.0,480000.0,459514.589271845,8366.316447324267
6904,459515.3502127744,459515.3502127744,0.0,459515.3502127744,480000.0,480000.0,459515.3502127744,8366.316447324267
6905,459516.11115370377,459516.11115370377,0.0,459516.11115370377,480000.0,480000.0,459516.11115370377,8366.316447324267
